game_id,espn_game_id,game_uid,season,season_type,date,week,home_away,winner,team_id,team_uid,team_city,team_name,team_abbr,team_full,team_color,team_color_alt,team_logo,team_order,team_score,team_record,pass_att,pass_cmp,pass_yds,pass_avg,pass_td,pass_int,pass_sacks,pass_sack_yds,pass_qbr,pass_rtg,rush_att,rush_yds,rush_avg,rush_td,rush_long,rec_total,rec_yds,rec_avg,rec_td,rec_long,rec_tgts,fum_total,fum_lost,fum_rec,def_tkl,def_solo_tkl,def_sacks,def_tfl,def_pd,def_qb_hts,def_td,int_total,int_yds,int_td,kick_ret_no,kick_ret_yds,kick_ret_avg,kick_ret_long,kick_ret_td,punt_ret_no,punt_ret_yds,punt_ret_avg,punt_ret_long,punt_ret_td,kick_fg_made,kick_fg_att,kick_fg_pct,kick_long,kick_xp_made,kick_xp_att,kick_pts,punt_no,punt_yds,punt_avg,punt_tb,punt_in_20,punt_long,first_downs,pass_1st_downs,rush_1st_downs,first_downs_from_penalties,third_down_conv,third_down_att,fourth_down_conv,fourth_down_att,total_plays,total_yards,yards_per_play,total_drives,redzone_att,redzone_conv,penalties,pen_yards,turnovers,def_sp_tds,possess_time,current,wallclockAvailable,guid,boxscoreMinutes,gameNote
2025_07_WAS_DAL,401772864,s:20~l:28~e:401772864,2025,2,2025-10-19T20:25Z,7,home,1,6,s:20~l:28~t:6,Dallas,Cowboys,DAL,Dallas Cowboys,002a5c,b0b7bc,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,0,44,3-3-1,21,30,257,8.8,3,0,1,7,NA,130.4,31,152,4.9,1,33,21,264,12.6,3,74,30,1,0,2,67,39,4,7,5,6,1,1,68,1,3,80,26.7,30,0,2,4,2,4,0,3,3,100,61,5,5,14,3,128,42.7,0,2,49,21,11,7,3,6,12,0,0,62,409,6.6,12,4,3,10,79,0,1,31:21,TRUE,TRUE,b0fc8fb7-9dbe-e574-9008-6f0ee7c6b234,TRUE,NA
2025_07_ATL_SF,401772924,s:20~l:28~e:401772924,2025,2,2025-10-20T00:20Z,7,away,0,1,s:20~l:28~t:1,Atlanta,Falcons,ATL,Atlanta Falcons,a71930,000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,1,10,3-3,21,38,230,6.3,1,0,2,11,NA,83.3,20,62,3.1,0,8,21,241,11.5,1,38,36,1,1,0,75,39,1,7,2,4,0,1,16,0,5,106,21.2,45,0,2,18,9,13,0,1,1,100,38,1,1,4,3,152,50.7,1,2,61,19,13,3,3,5,11,0,2,60,292,4.9,9,2,1,6,43,1,0,27:50,TRUE,TRUE,49fd392a-86fe-4df3-1b77-9bbfa18b2ad5,TRUE,NA
2025_07_ATL_SF,401772924,s:20~l:28~e:401772924,2025,2,2025-10-20T00:20Z,7,home,1,25,s:20~l:28~t:25,San Francisco,49ers,SF,San Francisco 49ers,aa0000,b3995d,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,0,20,5-2,17,26,150,5.8,0,1,1,2,NA,64.9,39,174,4.5,2,15,17,152,8.9,0,17,24,0,0,1,63,35,2,4,2,5,0,NA,NA,NA,2,53,26.5,29,0,1,8,8,8,0,2,2,100,55,2,2,8,3,143,47.7,1,1,53,23,10,12,1,9,15,0,0,66,324,4.9,9,2,2,3,25,1,0,32:10,TRUE,TRUE,985a261f-296c-c95c-32a5-addc4df75001,TRUE,NA
2025_07_TB_DET,401772816,s:20~l:28~e:401772816,2025,2,2025-10-20T23:00Z,7,away,0,27,s:20~l:28~t:27,Tampa Bay,Buccaneers,TB,Tampa Bay Buccaneers,bd1c36,3e3a35,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,1,9,5-2,28,50,210,4.6,1,1,4,18,NA,66.1,12,41,3.4,0,7,28,228,8.1,1,30,50,2,1,2,77,38,4,7,2,9,0,1,13,0,4,95,23.8,28,0,3,34,11.3,13,0,1,1,100,53,0,0,3,6,263,43.8,0,4,52,15,11,2,2,4,16,2,5,66,251,3.8,14,1,0,6,35,2,0,28:21,TRUE,TRUE,13e8b157-a75a-ff24-ae91-fa3d52ddf204,TRUE,NA
2025_07_TB_DET,401772816,s:20~l:28~e:401772816,2025,2,2025-10-20T23:00Z,7,home,1,8,s:20~l:28~t:8,Detroit,Lions,DET,Detroit Lions,0076b6,bbbbbb,https://a.espncdn.com/i/teamlogos/nfl/500/det.png,0,24,5-2,20,29,215,8.3,1,1,4,26,NA,91.3,32,164,5.1,2,78,20,241,12.1,1,30,28,1,1,1,63,37,4,4,12,8,0,1,0,0,2,54,27,28,0,NA,NA,NA,NA,NA,1,2,50,58,3,3,6,5,256,51.2,0,1,66,17,9,6,2,3,13,1,2,65,379,5.8,13,2,1,6,50,2,0,31:39,TRUE,TRUE,56caffee-178d-f6f2-a076-b277486b8c32,TRUE,NA
2025_07_HOU_SEA,401772826,s:20~l:28~e:401772826,2025,2,2025-10-21T02:00Z,7,away,0,34,s:20~l:28~t:34,Houston,Texans,HOU,Houston Texans,00143f,c41230,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,1,19,2-4,23,49,198,4.7,1,1,3,31,NA,59,17,56,3.3,0,15,23,229,10,1,29,46,0,0,2,72,45,2,8,5,5,1,2,28,0,6,154,25.7,33,0,3,25,8.3,10,0,2,2,100,46,1,1,7,7,344,49.1,1,1,57,18,13,1,4,2,15,1,4,69,254,3.7,14,3,1,10,105,1,1,27:43,TRUE,TRUE,595690b3-2161-4913-a7a7-814af2fd2621,TRUE,NA
2025_07_HOU_SEA,401772826,s:20~l:28~e:401772826,2025,2,2025-10-21T02:00Z,7,home,1,26,s:20~l:28~t:26,Seattle,Seahawks,SEA,Seattle Seahawks,002a5c,69be28,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,0,27,5-2,17,32,198,6.7,1,2,2,15,NA,58.5,33,118,3.6,2,16,17,213,12.5,1,32,29,2,2,0,65,45,3,10,12,7,0,1,23,0,4,116,29,34,0,5,67,13.4,19,0,2,3,66.7,47,3,3,9,4,205,51.3,0,1,58,19,9,6,4,2,14,2,2,67,316,4.7,15,4,3,12,93,4,0,32:17,TRUE,TRUE,3767a23c-a17d-294f-288a-9086ad1f0680,TRUE,NA
2025_08_MIN_LAC,401772942,s:20~l:28~e:401772942,2025,2,2025-10-24T00:15Z,8,away,0,16,s:20~l:28~t:16,Minnesota,Vikings,MIN,Minnesota Vikings,4f2683,ffc62f,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,1,10,3-4,18,31,130,5.1,1,1,5,27,NA,68.9,11,34,3.1,0,10,18,157,8.7,1,17,30,1,0,1,80,47,2,10,2,8,0,1,0,0,5,135,27,33,0,NA,NA,NA,NA,NA,1,2,50,54,1,1,4,4,184,46,0,3,51,12,9,1,2,3,11,0,1,47,164,3.5,10,1,1,8,66,1,0,20:56,TRUE,TRUE,3db556c9-ed76-a7a5-4ccb-a92fc6db4334,TRUE,NA
2025_08_MIN_LAC,401772942,s:20~l:28~e:401772942,2025,2,2025-10-24T00:15Z,8,home,1,24,s:20~l:28~t:24,Los Angeles,Chargers,LAC,Los Angeles Chargers,0080c6,ffc20e,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,0,37,5-3,18,25,212,9.1,3,1,2,15,NA,122.8,43,207,4.8,1,21,18,227,12.6,3,40,24,NA,NA,NA,46,33,5,7,7,8,0,1,15,0,3,75,25,28,0,1,0,0,0,0,3,4,75,45,4,4,13,NA,NA,NA,NA,NA,NA,29,13,14,2,9,13,0,0,70,419,6,9,4,3,8,46,1,0,39:04,TRUE,TRUE,84caf62b-c753-71ea-a787-44fd224a4294,TRUE,NA
2025_08_MIA_ATL,401772760,s:20~l:28~e:401772760,2025,2,2025-10-26T17:00Z,8,away,1,15,s:20~l:28~t:15,Miami,Dolphins,MIA,Miami Dolphins,008e97,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,1,34,2-6,21,27,197,7.6,4,0,1,8,NA,137.9,37,141,3.8,0,13,21,205,9.8,4,43,27,0,0,1,58,31,1,4,2,4,0,NA,NA,NA,2,57,28.5,32,0,2,9,4.5,9,0,2,2,100,36,4,4,10,3,148,49.3,0,1,52,24,10,11,3,6,13,1,2,65,338,5.2,10,5,3,4,54,0,0,37:58,TRUE,TRUE,af33088b-1e19-d27d-dbc0-354fd7151703,TRUE,NA
2025_08_MIA_ATL,401772760,s:20~l:28~e:401772760,2025,2,2025-10-26T17:00Z,8,home,0,1,s:20~l:28~t:1,Atlanta,Falcons,ATL,Atlanta Falcons,a71930,000000,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,0,10,3-4,21,31,168,5.6,0,0,1,5,NA,81.8,17,45,2.6,1,12,21,173,8.2,0,25,30,1,1,0,82,40,1,5,3,2,0,NA,NA,NA,6,131,21.8,35,0,2,11,5.5,11,0,1,1,100,45,1,1,4,4,185,46.3,0,2,52,11,7,3,1,2,11,2,4,49,213,4.3,11,2,1,8,76,1,0,22:02,TRUE,TRUE,49fd392a-86fe-4df3-1b77-9bbfa18b2ad5,TRUE,NA
2025_08_CHI_BAL,401772759,s:20~l:28~e:401772759,2025,2,2025-10-26T17:00Z,8,away,0,3,s:20~l:28~t:3,Chicago,Bears,CHI,Chicago Bears,0b1c3a,e64100,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,1,16,4-3,25,38,276,7.5,0,1,1,9,NA,77.2,23,96,4.2,1,22,25,285,11.4,0,42,35,1,0,1,74,41,2,4,1,3,0,NA,NA,NA,6,157,26.2,49,0,1,8,8,8,0,3,4,75,47,1,1,10,2,108,54,1,0,65,19,13,5,1,6,13,0,1,62,372,6,9,3,1,11,79,1,0,29:30,TRUE,TRUE,19d73366-b5a5-cca2-a176-a2c024ce0bb3,TRUE,NA
2025_08_CHI_BAL,401772759,s:20~l:28~e:401772759,2025,2,2025-10-26T17:00Z,8,home,1,33,s:20~l:28~t:33,Baltimore,Ravens,BAL,Baltimore Ravens,29126f,000000,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,0,30,2-5,17,22,178,8.5,1,0,2,8,NA,116.9,35,177,5.1,2,29,17,186,10.9,1,36,22,1,0,0,68,44,1,6,2,4,0,1,9,0,5,154,30.8,39,0,NA,NA,NA,NA,NA,3,3,100,42,3,3,12,2,95,47.5,0,2,55,24,8,13,3,4,10,1,1,59,355,6,9,6,3,6,45,0,0,30:30,TRUE,TRUE,38248455-3da4-84e4-8090-98b5cc38ffdc,TRUE,NA
2025_08_BUF_CAR,401772865,s:20~l:28~e:401772865,2025,2,2025-10-26T17:00Z,8,away,1,2,s:20~l:28~t:2,Buffalo,Bills,BUF,Buffalo Bills,00338d,d50a0a,https://a.espncdn.com/i/teamlogos/nfl/500/buf.png,1,40,5-2,14,23,165,8,1,0,2,20,NA,100.8,35,245,7,4,64,14,185,13.2,1,54,23,0,0,2,74,38,7,7,1,9,0,1,24,0,2,44,22,23,0,3,14,4.7,6,0,2,2,100,45,4,5,10,3,146,48.7,0,2,54,23,10,12,1,7,12,0,0,60,410,6.8,10,3,2,7,60,0,0,33:32,TRUE,TRUE,232afaf2-01ac-fcc2-8bd6-66550df1703a,TRUE,NA
2025_08_BUF_CAR,401772865,s:20~l:28~e:401772865,2025,2,2025-10-26T17:00Z,8,home,0,29,s:20~l:28~t:29,Carolina,Panthers,CAR,Carolina Panthers,0085ca,000000,https://a.espncdn.com/i/teamlogos/nfl/500/car.png,0,9,4-4,16,24,130,7.3,0,1,7,45,NA,70.6,28,114,4.1,1,24,16,175,10.9,0,22,23,3,2,1,75,36,2,4,4,3,0,NA,NA,NA,6,156,26,29,0,2,13,6.5,7,0,1,2,50,48,0,1,3,4,211,52.8,0,1,60,19,11,5,3,4,11,1,1,59,244,4.1,11,2,1,4,20,3,0,26:28,TRUE,TRUE,647c27bf-ab86-550e-5b83-91c29e73e4a9,TRUE,NA
2025_08_NYJ_CIN,401772758,s:20~l:28~e:401772758,2025,2,2025-10-26T17:00Z,8,away,1,20,s:20~l:28~t:20,New York,Jets,NYJ,New York Jets,115740,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,1,39,1-7,22,33,248,7.5,2,0,0,0,NA,109.2,37,254,6.9,2,50,22,248,11.3,2,34,30,NA,NA,NA,60,30,1,3,7,2,0,NA,NA,NA,6,150,25,37,0,3,38,12.7,21,0,3,3,100,46,2,2,11,2,81,40.5,1,0,43,25,13,11,1,7,15,2,3,70,502,7.2,11,5,3,4,25,0,0,33:40,TRUE,TRUE,732d3caf-b350-1e34-48c6-b7cebb4a0d88,TRUE,NA
2025_08_NYJ_CIN,401772758,s:20~l:28~e:401772758,2025,2,2025-10-26T17:00Z,8,home,0,4,s:20~l:28~t:4,Cincinnati,Bengals,CIN,Cincinnati Bengals,fb4f14,000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0,38,3-5,21,34,217,6.6,2,0,1,6,NA,100.5,23,181,7.9,3,32,21,223,10.6,2,44,33,NA,NA,NA,83,44,0,3,4,1,0,NA,NA,NA,5,114,22.8,26,0,NA,NA,NA,NA,NA,1,1,100,26,5,5,8,3,174,58,0,0,65,24,11,12,1,4,9,0,1,58,398,6.9,10,4,3,2,15,0,0,26:20,TRUE,TRUE,75b8623b-8926-b411-0476-3d3602b78523,TRUE,NA
2025_08_SF_HOU,401772866,s:20~l:28~e:401772866,2025,2,2025-10-26T17:00Z,8,away,0,25,s:20~l:28~t:25,San Francisco,49ers,SF,San Francisco 49ers,aa0000,b3995d,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,1,15,5-3,19,32,175,6,2,1,2,18,NA,84.5,10,48,4.8,0,13,19,193,10.2,2,27,31,1,0,1,91,46,0,3,2,2,0,1,26,0,5,151,30.2,46,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,5,238,47.6,0,3,54,12,10,2,0,3,9,0,1,44,223,5.1,9,2,2,4,30,1,0,18:38,TRUE,TRUE,985a261f-296c-c95c-32a5-addc4df75001,TRUE,NA
2025_08_SF_HOU,401772866,s:20~l:28~e:401772866,2025,2,2025-10-26T17:00Z,8,home,1,34,s:20~l:28~t:34,Houston,Texans,HOU,Houston Texans,00143f,c41230,https://a.espncdn.com/i/teamlogos/nfl/500/hou.png,0,26,3-4,30,39,318,8.2,2,1,0,0,NA,106.6,36,157,4.4,0,23,30,318,10.6,2,50,38,NA,NA,NA,45,26,2,4,5,6,0,1,0,0,3,70,23.3,26,0,2,11,5.5,14,0,4,4,100,37,2,2,14,2,96,48,0,1,53,23,16,6,1,9,16,1,1,75,475,6.3,10,5,1,8,55,1,0,41:22,TRUE,TRUE,595690b3-2161-4913-a7a7-814af2fd2621,TRUE,NA
2025_08_CLE_NE,401772868,s:20~l:28~e:401772868,2025,2,2025-10-26T17:00Z,8,away,0,5,s:20~l:28~t:5,Cleveland,Browns,CLE,Cleveland Browns,472a08,ff3c00,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,1,13,2-6,21,35,145,4.5,2,2,1,11,NA,65.9,16,68,4.3,0,31,21,156,7.4,2,21,33,0,0,1,73,41,6,11,3,8,0,1,7,0,6,131,21.8,24,0,1,7,7,7,0,0,1,0,0,1,1,1,4,161,40.3,0,2,44,12,7,4,1,2,11,1,3,52,213,4.1,12,3,2,5,31,2,0,23:48,TRUE,TRUE,539babc5-e5fb-753b-8ae1-c15032a91ef4,TRUE,NA
2025_08_CLE_NE,401772868,s:20~l:28~e:401772868,2025,2,2025-10-26T17:00Z,8,home,1,17,s:20~l:28~t:17,New England,Patriots,NE,New England Patriots,002a5c,c60c30,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,0,32,6-2,18,24,245,11.8,3,1,6,37,NA,135.8,35,177,5.1,0,28,18,282,15.7,3,44,23,2,1,1,61,28,1,7,8,2,0,2,33,0,2,55,27.5,28,0,1,8,8,8,0,3,3,100,42,3,3,12,3,124,41.3,1,1,61,23,11,10,2,3,11,0,0,65,422,6.5,12,6,2,7,54,2,0,36:12,TRUE,TRUE,0078f353-fe3e-67ed-a42c-43cca0568e21,TRUE,NA
2025_08_NYG_PHI,401772867,s:20~l:28~e:401772867,2025,2,2025-10-26T17:00Z,8,away,0,19,s:20~l:28~t:19,New York,Giants,NYG,New York Giants,003c7f,c9243f,https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png,1,20,2-6,14,24,178,8,1,0,5,15,NA,98.1,21,68,3.2,1,8,14,193,13.8,1,34,22,NA,NA,NA,61,33,4,3,4,5,0,NA,NA,NA,5,145,29,33,0,NA,NA,NA,NA,NA,2,2,100,47,2,2,8,4,194,48.5,0,1,58,13,9,4,0,5,12,1,1,50,246,4.9,9,3,2,7,54,0,0,26:45,TRUE,TRUE,378600ea-2397-8364-8399-b7c1606a49a7,TRUE,NA
2025_08_NYG_PHI,401772867,s:20~l:28~e:401772867,2025,2,2025-10-26T17:00Z,8,home,1,21,s:20~l:28~t:21,Philadelphia,Eagles,PHI,Philadelphia Eagles,06424d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,0,38,6-2,15,20,151,9,4,0,4,28,NA,141.5,33,276,8.4,1,65,15,179,11.9,4,40,20,NA,NA,NA,49,35,5,7,4,6,0,NA,NA,NA,3,99,33,41,0,1,17,17,17,0,1,2,50,40,5,5,8,1,57,57,0,0,57,23,10,12,1,2,8,2,2,57,427,7.5,9,3,3,5,30,0,0,33:15,TRUE,TRUE,d1a9b001-1df7-fbd7-ae4c-6ca7065286ec,TRUE,NA
2025_08_TB_NO,401772869,s:20~l:28~e:401772869,2025,2,2025-10-26T20:05Z,8,away,1,27,s:20~l:28~t:27,Tampa Bay,Buccaneers,TB,Tampa Bay Buccaneers,bd1c36,3e3a35,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,1,23,6-2,15,24,124,6.3,0,0,3,28,NA,80.6,29,88,3,1,15,15,152,10.1,0,24,24,2,1,2,73,41,5,5,7,8,1,2,3,1,2,50,25,28,0,1,8,8,8,0,3,3,100,55,2,2,11,3,151,50.3,0,1,58,14,8,5,1,3,13,1,2,56,212,3.8,10,2,1,4,25,1,1,32:56,TRUE,TRUE,13e8b157-a75a-ff24-ae91-fa3d52ddf204,TRUE,NA
2025_08_TB_NO,401772869,s:20~l:28~e:401772869,2025,2,2025-10-26T20:05Z,8,home,0,18,s:20~l:28~t:18,New Orleans,Saints,NO,New Orleans Saints,d3bc8d,000000,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,0,3,1-7,32,51,227,5.2,0,2,5,37,NA,59.6,15,48,3.2,0,7,32,264,8.3,0,28,50,2,2,1,66,34,3,2,4,4,0,NA,NA,NA,6,142,23.7,36,0,1,8,8,8,0,1,1,100,48,0,0,3,3,121,40.3,0,2,55,17,13,4,0,8,16,2,4,71,275,3.9,11,1,0,8,40,4,0,27:04,TRUE,TRUE,97d2f6c9-2f22-459c-306a-046941ccab2a,TRUE,NA
2025_08_DAL_DEN,401772762,s:20~l:28~e:401772762,2025,2,2025-10-26T20:25Z,8,away,0,6,s:20~l:28~t:6,Dallas,Cowboys,DAL,Dallas Cowboys,002a5c,b0b7bc,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,1,24,3-4-1,22,35,231,7,1,2,2,15,NA,69.5,31,108,3.5,2,14,22,246,11.2,1,35,35,1,0,1,62,33,0,3,2,1,0,1,7,0,3,86,28.7,33,0,NA,NA,NA,NA,NA,1,1,100,24,3,3,6,5,252,50.4,0,3,58,24,12,8,4,4,11,1,1,68,339,5,11,4,2,9,80,2,0,33:32,TRUE,TRUE,b0fc8fb7-9dbe-e574-9008-6f0ee7c6b234,TRUE,NA
2025_08_DAL_DEN,401772762,s:20~l:28~e:401772762,2025,2,2025-10-26T20:25Z,8,home,1,7,s:20~l:28~t:7,Denver,Broncos,DEN,Denver Broncos,0a2343,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,0,44,6-2,19,29,247,8.5,4,1,0,0,NA,117.4,28,179,6.4,2,40,19,247,13,4,39,27,NA,NA,NA,81,31,2,3,12,8,0,2,36,0,4,119,29.8,46,0,2,26,13,13,0,1,1,100,42,5,5,8,2,80,40,0,0,47,25,15,8,2,5,8,0,0,57,426,7.5,12,5,4,7,42,1,0,26:28,TRUE,TRUE,51042145-e3c1-0694-ae0d-f720342ff8fc,TRUE,NA
2025_08_TEN_IND,401772761,s:20~l:28~e:401772761,2025,2,2025-10-26T20:25Z,8,away,0,10,s:20~l:28~t:10,Tennessee,Titans,TEN,Tennessee Titans,4b92db,002a5c,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,1,14,1-7,22,38,228,6.8,1,1,4,31,NA,76.5,25,113,4.5,1,41,22,259,11.8,1,26,37,NA,NA,NA,47,35,3,5,4,5,0,NA,NA,NA,7,175,25,29,0,NA,NA,NA,NA,NA,0,1,0,0,2,2,2,5,215,43,1,1,49,20,13,5,2,6,15,1,3,67,341,5.1,11,3,2,3,34,1,0,34:21,TRUE,TRUE,0a0aea59-9a5e-01b3-57a3-0151cf4bf393,TRUE,NA
2025_08_TEN_IND,401772761,s:20~l:28~e:401772761,2025,2,2025-10-26T20:25Z,8,home,1,11,s:20~l:28~t:11,Indianapolis,Colts,IND,Indianapolis Colts,003b75,ffffff,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,0,38,7-1,21,31,256,8.8,3,0,3,16,NA,127.4,18,164,9.1,2,80,21,272,13,3,50,28,NA,NA,NA,69,44,4,8,4,7,0,1,0,0,2,42,21,22,0,2,33,16.5,20,0,1,1,100,43,5,5,8,4,189,47.3,0,1,49,21,14,7,0,3,9,1,1,52,420,8.1,11,4,3,3,32,0,0,25:39,TRUE,TRUE,582d14eb-da61-e505-cc40-d972a1b60ed1,TRUE,NA
2025_08_GB_PIT,401772925,s:20~l:28~e:401772925,2025,2,2025-10-27T00:20Z,8,away,1,9,s:20~l:28~t:9,Green Bay,Packers,GB,Green Bay Packers,204e32,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,1,35,5-1-1,29,37,360,9.7,3,0,0,0,NA,134.2,26,94,3.6,1,15,29,360,12.4,3,59,35,2,0,2,61,39,3,5,5,5,0,NA,NA,NA,5,119,23.8,30,0,4,17,4.3,11,0,2,4,50,28,3,3,9,3,152,50.7,0,1,56,22,16,5,1,5,12,1,1,63,454,7.2,12,5,3,5,47,0,0,31:48,TRUE,TRUE,06cd3bcf-7a86-53d4-28e7-aa049dd36261,TRUE,NA
2025_08_GB_PIT,401772925,s:20~l:28~e:401772925,2025,2,2025-10-27T00:20Z,8,home,0,23,s:20~l:28~t:23,Pittsburgh,Steelers,PIT,Pittsburgh Steelers,000000,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,0,25,4-3,24,36,202,6.1,2,0,3,17,NA,101.5,18,93,5.2,0,17,24,219,9.1,2,45,32,1,1,0,73,41,0,1,1,5,0,NA,NA,NA,6,123,20.5,30,0,2,21,10.5,16,0,4,4,100,56,1,1,13,4,194,48.5,0,1,51,16,10,4,2,1,10,1,1,57,295,5.2,11,1,1,6,65,1,0,28:12,TRUE,TRUE,debcd592-8d53-71f1-fc15-5c8b8ef9df6e,TRUE,NA
2025_08_WAS_KC,401772817,s:20~l:28~e:401772817,2025,2,2025-10-28T00:15Z,8,away,0,28,s:20~l:28~t:28,Washington,Commanders,WAS,Washington Commanders,5a1414,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png,1,7,3-5,21,30,200,7.1,1,2,2,13,NA,73.3,20,60,3,0,8,21,213,10.1,1,25,30,1,0,0,71,48,3,4,3,7,0,2,1,0,3,67,22.3,37,0,1,14,14,14,0,0,0,0,0,1,1,1,3,142,47.3,0,1,59,14,9,4,1,7,12,0,2,52,260,5,8,2,1,3,35,2,0,25:57,TRUE,TRUE,fbeaf73e-6d6c-cca4-0809-713d9d741f90,TRUE,NA
2025_08_WAS_KC,401772817,s:20~l:28~e:401772817,2025,2,2025-10-28T00:15Z,8,home,1,12,s:20~l:28~t:12,Kansas City,Chiefs,KC,Kansas City Chiefs,e31837,ffb612,https://a.espncdn.com/i/teamlogos/nfl/500/kc.png,0,28,5-3,25,34,284,8.8,3,2,3,15,NA,104.9,30,148,4.9,1,15,25,299,12,3,38,32,2,0,2,64,28,2,3,3,4,0,2,10,0,2,46,23,30,0,2,13,6.5,11,0,0,0,0,0,4,4,4,1,56,56,0,0,56,26,16,8,2,4,10,2,2,67,432,6.4,9,4,4,9,95,2,0,34:03,TRUE,TRUE,f68f2343-8ceb-7a02-740d-af6338be21d2,TRUE,NA
2025_09_BAL_MIA,401772943,s:20~l:28~e:401772943,2025,2,2025-10-31T00:15Z,9,away,1,33,s:20~l:28~t:33,Baltimore,Ravens,BAL,Baltimore Ravens,29126f,000000,https://a.espncdn.com/i/teamlogos/nfl/500/bal.png,1,28,3-5,18,23,188,8.9,4,0,2,16,NA,143.2,31,150,4.8,0,35,18,204,11.3,4,39,23,0,0,2,66,41,2,3,4,5,0,1,9,0,3,77,25.7,30,0,1,17,17,17,0,0,0,0,0,4,4,4,6,336,56,1,4,64,18,11,7,0,5,13,1,1,56,338,6,11,3,3,5,56,0,0,31:43,TRUE,TRUE,38248455-3da4-84e4-8090-98b5cc38ffdc,TRUE,NA
2025_09_BAL_MIA,401772943,s:20~l:28~e:401772943,2025,2,2025-10-31T00:15Z,9,home,0,15,s:20~l:28~t:15,Miami,Dolphins,MIA,Miami Dolphins,008e97,fc4c02,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,0,6,2-7,25,40,245,6.5,0,1,2,16,NA,70.9,20,87,4.4,0,22,25,261,10.4,0,28,37,2,2,0,70,36,2,5,1,4,0,NA,NA,NA,4,89,22.3,26,0,2,38,19,35,0,2,3,66.7,49,0,0,6,3,128,42.7,0,1,47,17,12,4,1,2,12,2,3,62,332,5.4,11,3,0,5,45,3,0,28:17,TRUE,TRUE,af33088b-1e19-d27d-dbc0-354fd7151703,TRUE,NA
2025_09_CHI_CIN,401772765,s:20~l:28~e:401772765,2025,2,2025-11-02T18:00Z,9,away,1,3,s:20~l:28~t:3,Chicago,Bears,CHI,Chicago Bears,0b1c3a,e64100,https://a.espncdn.com/i/teamlogos/nfl/500/chi.png,1,47,5-3,22,37,293,8.2,4,0,2,9,NA,121.7,37,283,7.6,2,39,22,302,13.7,4,58,34,0,0,1,66,39,3,4,7,5,0,2,6,0,6,134,22.3,24,0,NA,NA,NA,NA,NA,2,3,66.7,36,5,5,11,2,117,58.5,0,1,69,30,17,11,2,8,15,2,2,76,576,7.6,11,6,4,7,43,0,0,34:30,TRUE,TRUE,19d73366-b5a5-cca2-a176-a2c024ce0bb3,TRUE,NA
2025_09_CHI_CIN,401772765,s:20~l:28~e:401772765,2025,2,2025-11-02T18:00Z,9,home,0,4,s:20~l:28~t:4,Cincinnati,Bengals,CIN,Cincinnati Bengals,fb4f14,000000,https://a.espncdn.com/i/teamlogos/nfl/500/cin.png,0,42,3-6,31,47,449,10,4,2,3,21,NA,109.3,15,46,3.1,0,12,31,470,15.2,4,44,45,1,1,0,85,37,2,2,6,7,1,NA,NA,NA,8,297,37.1,98,1,2,12,6,10,0,2,3,66.7,41,4,4,10,1,53,53,0,1,53,26,22,3,1,5,10,1,1,65,495,7.6,13,4,2,7,49,3,1,25:30,TRUE,TRUE,75b8623b-8926-b411-0476-3d3602b78523,TRUE,NA
